week_start,employee_id,employee_name,team,supervisor,calls_handled,sales_count,sales_revenue_rub,ai_errors_detected,supervisor_rejected_errors,recommendations_sent,recommendations_completed,training_minutes,qa_score,adherence_score,sales_per_call,rejection_rate,recommendation_uptake
2025-02-24,CC021,Ирина Волкова #21,Удержание,Роман М.,180,28,478563.23,20,8,12,6,37,81.9,0.729,2658.684611111111,0.4,0.5
2025-02-24,CC022,Максим Соколов #22,Продажи карт,Елена П.,191,25,421723.23,24,10,14,8,48,76.7,0.677,2207.9750261780105,0.4166666666666667,0.5714285714285714
2025-02-24,CC023,Алина Петрова #23,МСП,Анастасия К.,245,35,559680.4,18,6,12,7,38,80.1,0.716,2284.4097959183673,0.3333333333333333,0.5833333333333334
2025-02-24,CC024,Владислав Морозов #24,Ипотека,Денис С.,206,30,526422.12,22,9,13,8,50,83.5,0.71,2555.4471844660193,0.4090909090909091,0.6153846153846154
2025-02-24,CC025,София Кузнецова #25,Удержание,Роман М.,195,30,593202.71,13,5,8,4,33,85.0,0.749,3042.065179487179,0.38461538461538464,0.5
2025-02-24,CC026,Юлия Иванова #26,Продажи карт,Елена П.,232,36,535854.72,29,9,20,11,39,79.2,0.667,2309.718620689655,0.3103448275862069,0.55
2025-02-24,CC027,Никита Федоров #27,МСП,Анастасия К.,262,38,633604.5,22,7,15,9,42,80.0,0.763,2418.337786259542,0.3181818181818182,0.6
2025-02-24,CC028,Артем Белов #28,Ипотека,Денис С.,236,38,645990.32,23,10,13,7,43,78.2,0.671,2737.2471186440675,0.43478260869565216,0.5384615384615384
2025-02-24,CC029,Кристина Орлова #29,Удержание,Роман М.,233,30,505715.17,20,7,13,8,38,78.6,0.691,2170.451373390558,0.35,0.6153846153846154
2025-02-24,CC030,Денис Макаров #30,Продажи карт,Елена П.,232,34,547016.94,19,6,13,8,38,79.2,0.723,2357.831637931034,0.3157894736842105,0.6153846153846154
2025-02-24,CC031,Ирина Волкова #31,МСП,Анастасия К.,232,37,758058.94,18,6,12,8,33,80.5,0.707,3267.4954310344824,0.3333333333333333,0.6666666666666666
2025-02-24,CC032,Максим Соколов #32,Ипотека,Денис С.,217,32,582200.15,33,13,20,12,41,79.8,0.713,2682.9500000000003,0.3939393939393939,0.6
2025-02-24,CC033,Алина Петрова #33,Удержание,Роман М.,167,27,432209.2,19,7,12,6,36,71.9,0.664,2588.0790419161676,0.3684210526315789,0.5
2025-02-24,CC034,Владислав Морозов #34,Продажи карт,Елена П.,247,38,602005.89,20,8,12,7,24,78.6,0.699,2437.270809716599,0.4,0.5833333333333334
2025-02-24,CC035,София Кузнецова #35,МСП,Анастасия К.,230,31,472560.38,25,9,16,8,43,72.1,0.672,2054.610347826087,0.36,0.5
2025-02-24,CC036,Юлия Иванова #36,Ипотека,Денис С.,217,34,484181.66,23,7,16,11,41,76.3,0.689,2231.2518894009218,0.30434782608695654,0.6875
2025-02-24,CC037,Никита Федоров #37,Удержание,Роман М.,296,44,889489.69,19,6,13,7,41,75.7,0.675,3005.032736486486,0.3157894736842105,0.5384615384615384
2025-02-24,CC038,Артем Белов #38,Продажи карт,Елена П.,237,32,635659.61,14,5,9,5,33,78.5,0.664,2682.1080590717297,0.35714285714285715,0.5555555555555556
2025-02-24,CC039,Кристина Орлова #39,МСП,Анастасия К.,247,41,614447.58,24,9,15,8,27,73.5,0.657,2487.642024291498,0.375,0.5333333333333333
2025-02-24,CC040,Денис Макаров #40,Ипотека,Денис С.,235,34,700965.73,19,7,12,7,36,72.2,0.664,2982.832893617021,0.3684210526315789,0.5833333333333334
2025-02-24,CC041,Ирина Волкова #41,Удержание,Роман М.,233,35,630687.13,23,8,15,8,31,80.2,0.677,2706.8117167381974,0.34782608695652173,0.5333333333333333
2025-02-24,CC042,Максим Соколов #42,Продажи карт,Елена П.,273,42,956752.64,21,8,13,8,42,80.7,0.725,3504.588424908425,0.38095238095238093,0.6153846153846154
2025-02-24,CC043,Алина Петрова #43,МСП,Анастасия К.,223,31,523944.82,17,6,11,6,33,75.0,0.677,2349.528340807175,0.35294117647058826,0.5454545454545454
2025-02-24,CC044,Владислав Морозов #44,Ипотека,Денис С.,187,28,529211.24,24,10,14,8,38,79.9,0.7,2830.006631016043,0.4166666666666667,0.5714285714285714
2025-02-24,CC045,София Кузнецова #45,Удержание,Роман М.,217,34,585619.77,18,7,11,7,28,82.2,0.711,2698.708617511521,0.3888888888888889,0.6363636363636364
2025-02-24,CC046,Юлия Иванова #46,Продажи карт,Елена П.,213,29,447992.52,24,9,15,9,43,79.6,0.678,2103.251267605634,0.375,0.6
2025-02-24,CC047,Никита Федоров #47,МСП,Анастасия К.,244,36,729664.83,15,6,9,5,36,82.6,0.719,2990.429631147541,0.4,0.5555555555555556
2025-02-24,CC048,Артем Белов #48,Ипотека,Денис С.,252,40,813428.45,13,5,8,4,40,82.8,0.693,3227.8906746031744,0.38461538461538464,0.5
2025-03-03,CC001,Ирина Волкова #1,Удержание,Роман М.,185,29,470704.12,22,8,14,8,46,84.6,0.701,2544.3465945945945,0.36363636363636365,0.5714285714285714
2025-03-03,CC002,Максим Соколов #2,Продажи карт,Елена П.,241,35,775447.33,20,7,13,8,33,76.5,0.716,3217.62377593361,0.35,0.6153846153846154
2025-03-03,CC003,Алина Петрова #3,МСП,Анастасия К.,243,37,650506.15,24,8,16,10,47,86.4,0.785,2676.9800411522633,0.3333333333333333,0.625
2025-03-03,CC004,Владислав Морозов #4,Ипотека,Денис С.,240,39,770134.76,23,8,15,8,36,88.1,0.738,3208.8948333333333,0.34782608695652173,0.5333333333333333
2025-03-03,CC005,София Кузнецова #5,Удержание,Роман М.,243,36,612055.77,18,7,11,6,44,83.7,0.65,2518.7480246913583,0.3888888888888889,0.5454545454545454
2025-03-03,CC006,Юлия Иванова #6,Продажи карт,Елена П.,190,28,486601.94,19,6,13,7,37,81.5,0.689,2561.0628421052634,0.3157894736842105,0.5384615384615384
2025-03-03,CC007,Никита Федоров #7,МСП,Анастасия К.,218,34,684099.39,18,7,11,7,38,81.6,0.727,3138.0705963302753,0.3888888888888889,0.6363636363636364
2025-03-03,CC008,Артем Белов #8,Ипотека,Денис С.,224,31,466910.05,24,10,14,9,42,83.9,0.745,2084.4198660714287,0.4166666666666667,0.6428571428571429
2025-03-03,CC009,Кристина Орлова #9,Удержание,Роман М.,222,29,479814.38,22,8,14,9,47,80.7,0.698,2161.326036036036,0.36363636363636365,0.6428571428571429
2025-03-03,CC010,Денис Макаров #10,Продажи карт,Елена П.,207,30,579000.22,20,6,14,8,47,81.7,0.778,2797.1025120772947,0.3,0.5714285714285714
2025-03-03,CC011,Ирина Волкова #11,МСП,Анастасия К.,240,35,536475.71,23,8,15,9,34,78.7,0.713,2235.315458333333,0.34782608695652173,0.6
2025-03-03,CC012,Максим Соколов #12,Ипотека,Денис С.,234,33,624258.46,27,8,19,10,37,77.4,0.718,2667.7711965811964,0.2962962962962963,0.5263157894736842
2025-03-03,CC013,Алина Петрова #13,Удержание,Роман М.,229,33,454202.59,27,10,17,9,44,84.1,0.693,1983.4174235807861,0.37037037037037035,0.5294117647058824
2025-03-03,CC014,Владислав Морозов #14,Продажи карт,Елена П.,242,36,605712.37,28,11,17,11,40,80.2,0.766,2502.94367768595,0.39285714285714285,0.6470588235294118
2025-03-03,CC015,София Кузнецова #15,МСП,Анастасия К.,225,32,360359.01,19,8,11,6,31,81.0,0.753,1601.5956,0.42105263157894735,0.5454545454545454
2025-03-03,CC016,Юлия Иванова #16,Ипотека,Денис С.,275,47,792796.07,15,5,10,6,39,85.7,0.733,2882.8948,0.3333333333333333,0.6
2025-03-03,CC017,Никита Федоров #17,Удержание,Роман М.,255,36,603517.05,17,5,12,7,42,78.9,0.698,2366.7335294117647,0.29411764705882354,0.5833333333333334
2025-03-03,CC018,Артем Белов #18,Продажи карт,Елена П.,207,30,607615.74,32,9,23,15,38,79.4,0.718,2935.3417391304347,0.28125,0.6521739130434783
2025-03-03,CC019,Кристина Орлова #19,МСП,Анастасия К.,226,36,723838.61,20,7,13,8,42,83.2,0.742,3202.825707964602,0.35,0.6153846153846154
2025-03-03,CC020,Денис Макаров #20,Ипотека,Денис С.,224,35,465942.57,20,8,12,8,33,83.8,0.729,2080.1007589285714,0.4,0.6666666666666666
2025-03-03,CC021,Ирина Волкова #21,Удержание,Роман М.,263,40,730954.0,19,6,13,8,35,82.2,0.681,2779.2927756653994,0.3157894736842105,0.6153846153846154
2025-03-03,CC022,Максим Соколов #22,Продажи карт,Елена П.,248,33,554530.18,17,7,10,6,44,79.5,0.727,2236.008790322581,0.4117647058823529,0.6
2025-03-03,CC023,Алина Петрова #23,МСП,Анастасия К.,220,30,464910.85,15,6,9,5,40,81.0,0.716,2113.2311363636363,0.4,0.5555555555555556
2025-03-03,CC024,Владислав Морозов #24,Ипотека,Денис С.,248,37,375096.97,22,8,14,10,40,80.9,0.744,1512.4877822580645,0.36363636363636365,0.7142857142857143
2025-03-03,CC025,София Кузнецова #25,Удержание,Роман М.,225,34,621104.56,14,4,10,6,45,79.5,0.711,2760.4647111111112,0.2857142857142857,0.6
2025-03-03,CC026,Юлия Иванова #26,Продажи карт,Елена П.,215,33,756074.25,20,9,11,7,39,83.1,0.715,3516.624418604651,0.45,0.6363636363636364
2025-03-03,CC027,Никита Федоров #27,МСП,Анастасия К.,236,35,643829.74,24,9,15,8,33,78.1,0.75,2728.092118644068,0.375,0.5333333333333333
2025-03-03,CC028,Артем Белов #28,Ипотека,Денис С.,240,31,579280.86,19,6,13,7,41,85.5,0.765,2413.67025,0.3157894736842105,0.5384615384615384
2025-03-03,CC029,Кристина Орлова #29,Удержание,Роман М.,217,30,649357.82,20,6,14,8,26,79.5,0.699,2992.4323502304146,0.3,0.5714285714285714
2025-03-03,CC030,Денис Макаров #30,Продажи карт,Елена П.,222,37,810878.69,8,3,5,3,36,80.2,0.732,3652.6067117117113,0.375,0.6
2025-03-03,CC031,Ирина Волкова #31,МСП,Анастасия К.,260,41,613704.12,22,8,14,7,42,81.1,0.699,2360.4004615384615,0.36363636363636365,0.5
2025-03-03,CC032,Максим Соколов #32,Ипотека,Денис С.,196,30,553130.4,24,9,15,9,38,80.7,0.731,2822.0938775510203,0.375,0.6
2025-03-03,CC033,Алина Петрова #33,Удержание,Роман М.,215,33,756199.32,25,9,16,10,42,78.9,0.703,3517.2061395348833,0.36,0.625
2025-03-03,CC034,Владислав Морозов #34,Продажи карт,Елена П.,229,38,629697.83,24,8,16,9,36,76.6,0.701,2749.7721834061135,0.3333333333333333,0.5625
2025-03-03,CC035,София Кузнецова #35,МСП,Анастасия К.,220,28,589022.39,17,6,11,5,44,76.6,0.71,2677.3745,0.35294117647058826,0.45454545454545453
2025-03-03,CC036,Юлия Иванова #36,Ипотека,Денис С.,198,28,665755.04,25,10,15,9,40,78.7,0.716,3362.399191919192,0.4,0.6
2025-03-03,CC037,Никита Федоров #37,Удержание,Роман М.,212,35,664110.23,23,9,14,7,34,77.1,0.696,3132.595424528302,0.391304347826087,0.5
2025-03-03,CC038,Артем Белов #38,Продажи карт,Елена П.,229,35,490343.85,26,10,16,9,43,79.1,0.725,2141.239519650655,0.38461538461538464,0.5625
2025-03-03,CC039,Кристина Орлова #39,МСП,Анастасия К.,264,33,590740.26,20,8,12,7,44,79.5,0.73,2237.6525,0.4,0.5833333333333334
2025-03-03,CC040,Денис Макаров #40,Ипотека,Денис С.,221,35,532558.27,18,6,12,7,37,86.3,0.763,2409.76592760181,0.3333333333333333,0.5833333333333334
2025-03-03,CC041,Ирина Волкова #41,Удержание,Роман М.,169,22,376283.83,19,7,12,8,36,75.7,0.64,2226.5315384615387,0.3684210526315789,0.6666666666666666
2025-03-03,CC042,Максим Соколов #42,Продажи карт,Елена П.,284,40,778257.96,26,10,16,9,36,77.0,0.645,2740.344929577465,0.38461538461538464,0.5625
2025-03-03,CC043,Алина Петрова #43,МСП,Анастасия К.,203,30,548456.46,25,8,17,10,46,87.3,0.736,2701.755960591133,0.32,0.5882352941176471
2025-03-03,CC044,Владислав Морозов #44,Ипотека,Денис С.,259,29,502586.86,16,6,10,7,37,81.1,0.689,1940.489806949807,0.375,0.7
2025-03-03,CC045,София Кузнецова #45,Удержание,Роман М.,242,32,569040.41,22,8,14,9,54,78.0,0.708,2351.4066528925623,0.36363636363636365,0.6428571428571429
2025-03-03,CC046,Юлия Иванова #46,Продажи карт,Елена П.,245,34,448211.19,21,6,15,9,31,82.6,0.763,1829.4334285714285,0.2857142857142857,0.6
2025-03-03,CC047,Никита Федоров #47,МСП,Анастасия К.,236,34,585096.17,24,9,15,10,54,81.0,0.728,2479.221059322034,0.375,0.6666666666666666
2025-03-03,CC048,Артем Белов #48,Ипотека,Денис С.,244,39,845062.8,24,10,14,8,42,83.0,0.786,3463.372131147541,0.4166666666666667,0.5714285714285714
2025-03-10,CC001,Ирина Волкова #1,Удержание,Роман М.,243,37,715446.51,19,6,13,8,43,82.3,0.729,2944.224320987654,0.3157894736842105,0.6153846153846154
2025-03-10,CC002,Максим Соколов #2,Продажи карт,Елена П.,202,31,579811.89,19,6,13,8,38,85.5,0.759,2870.355891089109,0.3157894736842105,0.6153846153846154
2025-03-10,CC003,Алина Петрова #3,МСП,Анастасия К.,268,40,574736.41,25,8,17,10,48,84.7,0.748,2144.538843283582,0.32,0.5882352941176471
2025-03-10,CC004,Владислав Морозов #4,Ипотека,Денис С.,241,39,788160.82,19,6,13,7,43,79.7,0.679,3270.3768464730288,0.3157894736842105,0.5384615384615384
2025-03-10,CC005,София Кузнецова #5,Удержание,Роман М.,253,40,689220.26,20,6,14,7,45,81.4,0.755,2724.1907509881426,0.3,0.5
2025-03-10,CC006,Юлия Иванова #6,Продажи карт,Елена П.,228,35,558645.8,26,9,17,10,30,87.3,0.761,2450.2008771929827,0.34615384615384615,0.5882352941176471
2025-03-10,CC007,Никита Федоров #7,МСП,Анастасия К.,240,36,513746.67,17,6,11,7,47,88.8,0.754,2140.611125,0.35294117647058826,0.6363636363636364
2025-03-10,CC008,Артем Белов #8,Ипотека,Денис С.,268,43,870597.48,21,6,15,8,44,88.2,0.738,3248.4980597014924,0.2857142857142857,0.5333333333333333
2025-03-10,CC009,Кристина Орлова #9,Удержание,Роман М.,179,26,459500.83,20,7,13,7,48,84.2,0.742,2567.04374301676,0.35,0.5384615384615384
2025-03-10,CC010,Денис Макаров #10,Продажи карт,Елена П.,189,27,425974.16,20,6,14,9,47,80.8,0.684,2253.831534391534,0.3,0.6428571428571429
2025-03-10,CC011,Ирина Волкова #11,МСП,Анастасия К.,259,38,519991.95,23,8,15,10,44,85.0,0.736,2007.6909266409266,0.34782608695652173,0.6666666666666666
2025-03-10,CC012,Максим Соколов #12,Ипотека,Денис С.,218,32,514033.39,21,8,13,8,49,89.4,0.77,2357.9513302752293,0.38095238095238093,0.6153846153846154
2025-03-10,CC013,Алина Петрова #13,Удержание,Роман М.,250,36,564129.54,18,6,12,7,30,83.3,0.781,2256.51816,0.3333333333333333,0.5833333333333334
2025-03-10,CC014,Владислав Морозов #14,Продажи карт,Елена П.,264,36,778415.13,23,7,16,10,41,84.2,0.756,2948.542159090909,0.30434782608695654,0.625
2025-03-10,CC015,София Кузнецова #15,МСП,Анастасия К.,256,36,673522.15,15,4,11,7,34,80.8,0.693,2630.9458984375,0.26666666666666666,0.6363636363636364
2025-03-10,CC016,Юлия Иванова #16,Ипотека,Денис С.,243,39,659264.81,29,10,19,13,39,85.2,0.793,2713.023909465021,0.3448275862068966,0.6842105263157895
2025-03-10,CC017,Никита Федоров #17,Удержание,Роман М.,246,37,715253.06,20,7,13,8,30,86.4,0.753,2907.5327642276425,0.35,0.6153846153846154
2025-03-10,CC018,Артем Белов #18,Продажи карт,Елена П.,240,37,754474.13,9,3,6,4,39,79.4,0.734,3143.642208333333,0.3333333333333333,0.6666666666666666
2025-03-10,CC019,Кристина Орлова #19,МСП,Анастасия К.,246,39,501375.64,26,8,18,10,56,89.6,0.784,2038.1123577235774,0.3076923076923077,0.5555555555555556
2025-03-10,CC020,Денис Макаров #20,Ипотека,Денис С.,231,32,487005.82,23,8,15,9,34,77.5,0.693,2108.2503030303033,0.34782608695652173,0.6
2025-03-10,CC021,Ирина Волкова #21,Удержание,Роман М.,223,35,695906.71,23,8,15,9,43,79.8,0.787,3120.6578923766815,0.34782608695652173,0.6
2025-03-10,CC022,Максим Соколов #22,Продажи карт,Елена П.,180,25,381266.54,17,6,11,6,34,82.2,0.742,2118.1474444444443,0.35294117647058826,0.5454545454545454
2025-03-10,CC023,Алина Петрова #23,МСП,Анастасия К.,226,34,431833.28,23,8,15,9,48,82.0,0.72,1910.766725663717,0.34782608695652173,0.6
2025-03-10,CC024,Владислав Морозов #24,Ипотека,Денис С.,260,37,477742.62,17,5,12,7,36,77.4,0.69,1837.4716153846155,0.29411764705882354,0.5833333333333334
